Lighting Fixture Schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apparent Power,Assembly Code,Assembly Description,Assembly Name,Ballast Loss,Circuit Number,Classification Number,Classification Title,Coefficient of Utilization,Comments,Cost,Count,Description,Efficacy,Electrical Data,Elevation from Level,Enlarged Views Only,Excavation Volume on Toposolid,Exchange Entity ID,Exchange ID,Export to IFC,Export to IFC As,Export Type to IFC,Export Type to IFC As,Family,Family and Type,IFC Predefined Type,IfcGUID,Illuminance,Image,Initial Color Temperature,Keynote,Lamp,Lamp Lumen Depreciation,Lamp Tilt Loss,Length,Level,Luminaire Dirt Depreciation,Luminous Flux,Luminous Intensity,Manufacturer,Mark,Model,Panel,Phase Created,Phase Demolished,Surface Depreciation Loss,Switch ID,Temperature Loss,Total Light Loss Factor,Type,Type Comments,Type IFC Predefined Type,Type IfcGUID,Type Image,Type Mark,URL,Voltage Loss,Wattage,Wattage Comments,Width
60 VA,,,,,16,23.80.70.11,,0.856213,,,1,,149 lm/W,120 V/1-60 VA,0' - 0",,,,,By Type,,Default,,Pendant Lamp - Art Glass - LED,Pendant Lamp - Art Glass - LED: Standard,,1wejEoruvD5hQq7iipxzkm,7 fc,,3200 K,,LED,,,,,,8913 lm,709 cd,,316,,P106/7,New Construction,None,,,,1,Standard,,,1wejEoruvD5hQq7iipxzIa,,,,,60 W,,
60 VA,,,,,16,23.80.70.11,,0.856213,,,1,,149 lm/W,120 V/1-60 VA,0' - 0",,,,,By Type,,Default,,Pendant Lamp - Art Glass - LED,Pendant Lamp - Art Glass - LED: Standard,,1wejEoruvD5hQq7iipxzk$,7 fc,,3200 K,,LED,,,,,,8913 lm,709 cd,,317,,P106/7,New Construction,None,,,,1,Standard,,,1wejEoruvD5hQq7iipxzIa,,,,,60 W,,
60 VA,,,,,16,23.80.70.11,,0.856213,,,1,,149 lm/W,120 V/1-60 VA,0' - 0",,,,,By Type,,Default,,Pendant Lamp - Art Glass - LED,Pendant Lamp - Art Glass - LED: Standard,,1wejEoruvD5hQq7iipxzk_,7 fc,,3200 K,,LED,,,,,,8913 lm,709 cd,,318,,P106/7,New Construction,None,,,,1,Standard,,,1wejEoruvD5hQq7iipxzIa,,,,,60 W,,
60 VA,,,,,16,23.80.70.11,,0.856213,,,1,,149 lm/W,120 V/1-60 VA,0' - 0",,,,,By Type,,Default,,Pendant Lamp - Art Glass - LED,Pendant Lamp - Art Glass - LED: Standard,,1wejEoruvD5hQq7iipxzkz,7 fc,,3200 K,,LED,,,,,,8913 lm,709 cd,,319,,P106/7,New Construction,None,,,,1,Standard,,,1wejEoruvD5hQq7iipxzIa,,,,,60 W,,
60 VA,,,,,16,23.80.70.11,,0.856213,,,1,,149 lm/W,120 V/1-60 VA,0' - 0",,,,,By Type,,Default,,Pendant Lamp - Art Glass - LED,Pendant Lamp - Art Glass - LED: Standard,,1wejEoruvD5hQq7iipxzky,7 fc,,3200 K,,LED,,,,,,8913 lm,709 cd,,320,,P106/7,New Construction,None,,,,1,Standard,,,1wejEoruvD5hQq7iipxzIa,,,,,60 W,,
60 VA,,,,,16,23.80.70.11,,0.856213,,,1,,149 lm/W,120 V/1-60 VA,0' - 0",,,,,By Type,,Default,,Pendant Lamp - Art Glass - LED,Pendant Lamp - Art Glass - LED: Standard,,1wejEoruvD5hQq7iipxzkx,7 fc,,3200 K,,LED,,,,,,8913 lm,709 cd,,321,,P106/7,New Construction,None,,,,1,Standard,,,1wejEoruvD5hQq7iipxzIa,,,,,60 W,,
60 VA,,,,,16,23.80.70.11,,0.856213,,,1,,149 lm/W,120 V/1-60 VA,0' - 0",,,,,By Type,,Default,,Pendant Lamp - Art Glass - LED,Pendant Lamp - Art Glass - LED: Standard,,1wejEoruvD5hQq7iipxzkw,7 fc,,3200 K,,LED,,,,,,8913 lm,709 cd,,322,,P106/7,New Construction,None,,,,1,Standard,,,1wejEoruvD5hQq7iipxzIa,,,,,60 W,,
150 VA,D5020220,Lighting - Incandescent,,1,12,23.80.70.11.11,,0.410012,,,1,,19 lm/W,120 V/1-150 VA,9' - 0",,,,,By Type,,Default,,Wall Lamp - Bracket,Wall Lamp - Bracket: 150W - 120V,,1wejEoruvD5hQq7iipx_Vo,2 fc,,2800 K,,A-21,1,1,,L1 - Block 43,1,2780 lm,221 cd,,323,,LP000,New Construction,None,1,,1,1,150W - 120V,,,1wejEoruvD5hQq7iipxzXT,,,,1,150 W,,
150 VA,D5020220,Lighting - Incandescent,,1,12,23.80.70.11.11,,0.410012,,,1,,19 lm/W,120 V/1-150 VA,9' - 0",,,,,By Type,,Default,,Wall Lamp - Bracket,Wall Lamp - Bracket: 150W - 120V,,1wejEoruvD5hQq7iipx_Vn,2 fc,,2800 K,,A-21,1,1,,L1 - Block 43,1,2780 lm,221 cd,,324,,LP000,New Construction,None,1,,1,1,150W - 120V,,,1wejEoruvD5hQq7iipxzXT,,,,1,150 W,,
100 VA,D5020220,Lighting - Incandescent,,1,11,23.80.70.11.11,,0.467139,,,1,,17 lm/W,120 V/1-100 VA,9' - 0",,,,,By Type,,Default,,Wall Lamp - Industrial,Wall Lamp - Industrial: 100W - 120V,,1wejEoruvD5hQq7iipx_5A,1 fc,,2800 K,,A-19,1,1,,L2,1,1690 lm,134 cd,,325,,LP000,New Construction,None,1,,1,1,100W - 120V,,,1wejEoruvD5hQq7iipx_Vw,,F7,,1,100 W,,
100 VA,D5020220,Lighting - Incandescent,,1,11,23.80.70.11.11,,0.467139,,,1,,17 lm/W,120 V/1-100 VA,13' - 8",,,,,By Type,,Default,,Wall Lamp - Industrial,Wall Lamp - Industrial: 100W - 120V,,1wejEoruvD5hQq7iipx_59,1 fc,,2800 K,,A-19,1,1,,L2,1,1690 lm,134 cd,,326,,LP000,New Construction,None,1,,1,1,100W - 120V,,,1wejEoruvD5hQq7iipx_Vw,,F7,,1,100 W,,
150 VA,D5020220,Lighting - Incandescent,,1,11,23.80.70.11.11,,,,,1,,19 lm/W,120 V/1-150 VA,9' - 0",,,,,By Type,,Default,,Wall Lamp - Bracket,Wall Lamp - Bracket: 150W - 120V,,1wejEoruvD5hQq7iipx_58,2 fc,,2800 K,,A-21,1,1,,R2,1,2780 lm,221 cd,,327,,P-Roof,New Construction,None,1,,1,1,150W - 120V,,,1wejEoruvD5hQq7iipxzXT,,,,1,150 W,,
100 VA,D5020220,Lighting - Incandescent,,1,11,23.80.70.11.11,,0.467139,,,1,,17 lm/W,120 V/1-100 VA,9' - 0",,,,,By Type,,Default,,Wall Lamp - Industrial,Wall Lamp - Industrial: 100W - 120V,,1wejEoruvD5hQq7iipx_5L,1 fc,,2800 K,,A-19,1,1,,L2,1,1690 lm,134 cd,,330,,LP000,New Construction,None,1,,1,1,100W - 120V,,,1wejEoruvD5hQq7iipx_Vw,,F7,,1,100 W,,
100 VA,D5020220,Lighting - Incandescent,,1,11,23.80.70.11.11,,0.467139,,,1,,17 lm/W,120 V/1-100 VA,13' - 8",,,,,By Type,,Default,,Wall Lamp - Industrial,Wall Lamp - Industrial: 100W - 120V,,1wejEoruvD5hQq7iipx_5K,1 fc,,2800 K,,A-19,1,1,,L2,1,1690 lm,134 cd,,331,,LP000,New Construction,None,1,,1,1,100W - 120V,,,1wejEoruvD5hQq7iipx_Vw,,F7,,1,100 W,,
100 VA,D5020220,Lighting - Incandescent,,1,11,23.80.70.11.11,,0.467139,,,1,,17 lm/W,120 V/1-100 VA,9' - 0",,,,,By Type,,Default,,Wall Lamp - Industrial,Wall Lamp - Industrial: 100W - 120V,,1wejEoruvD5hQq7iipx_5I,1 fc,,2800 K,,A-19,1,1,,L3,1,1690 lm,134 cd,,332,,LP000,New Construction,None,1,,1,1,100W - 120V,,,1wejEoruvD5hQq7iipx_Vw,,F7,,1,100 W,,
100 VA,D5020220,Lighting - Incandescent,,1,11,23.80.70.11.11,,0.467139,,,1,,17 lm/W,120 V/1-100 VA,15' - 3",,,,,By Type,,Default,,Wall Lamp - Industrial,Wall Lamp - Industrial: 100W - 120V,,1wejEoruvD5hQq7iipx_5H,1 fc,,2800 K,,A-19,1,1,,L3,1,1690 lm,134 cd,,333,,LP000,New Construction,None,1,,1,1,100W - 120V,,,1wejEoruvD5hQq7iipx_Vw,,F7,,1,100 W,,
100 VA,D5020220,Lighting - Incandescent,,1,11,23.80.70.11.11,,0.467139,,,1,,17 lm/W,120 V/1-100 VA,9' - 0",,,,,By Type,,Default,,Wall Lamp - Industrial,Wall Lamp - Industrial: 100W - 120V,,1wejEoruvD5hQq7iipx_5G,1 fc,,2800 K,,A-19,1,1,,L3,1,1690 lm,134 cd,,334,,LP000,New Construction,None,1,,1,1,100W - 120V,,,1wejEoruvD5hQq7iipx_Vw,,F7,,1,100 W,,
100 VA,D5020220,Lighting - Incandescent,,1,11,23.80.70.11.11,,0.467139,,,1,,17 lm/W,120 V/1-100 VA,15' - 3",,,,,By Type,,Default,,Wall Lamp - Industrial,Wall Lamp - Industrial: 100W - 120V,,1wejEoruvD5hQq7iipx_5V,1 fc,,2800 K,,A-19,1,1,,L3,1,1690 lm,134 cd,,335,,LP000,New Construction,None,1,,1,1,100W - 120V,,,1wejEoruvD5hQq7iipx_Vw,,F7,,1,100 W,,
100 VA,D5020220,Lighting - Incandescent,,1,11,23.80.70.11.11,,0.467139,,,1,,17 lm/W,120 V/1-100 VA,9' - 0",,,,,By Type,,Default,,Wall Lamp - Industrial,Wall Lamp - Industrial: 100W - 120V,,1wejEoruvD5hQq7iipx_5U,1 fc,,2800 K,,A-19,1,1,,L4,1,1690 lm,134 cd,,336,,LP000,New Construction,None,1,,1,1,100W - 120V,,,1wejEoruvD5hQq7iipx_Vw,,F7,,1,100 W,,
100 VA,D5020220,Lighting - Incandescent,,1,11,23.80.70.11.11,,0.467139,,,1,,17 lm/W,120 V/1-100 VA,15' - 3",,,,,By Type,,Default,,Wall Lamp - Industrial,Wall Lamp - Industrial: 100W - 120V,,1wejEoruvD5hQq7iipx_5T,1 fc,,2800 K,,A-19,1,1,,L4,1,1690 lm,134 cd,,337,,LP000,New Construction,None,1,,1,1,100W - 120V,,,1wejEoruvD5hQq7iipx_Vw,,F7,,1,100 W,,
100 VA,D5020220,Lighting - Incandescent,,1,11,23.80.70.11.11,,0.467139,,,1,,17 lm/W,120 V/1-100 VA,9' - 0",,,,,By Type,,Default,,Wall Lamp - Industrial,Wall Lamp - Industrial: 100W - 120V,,1wejEoruvD5hQq7iipx_5S,1 fc,,2800 K,,A-19,1,1,,L4,1,1690 lm,134 cd,,338,,LP000,New Construction,None,1,,1,1,100W - 120V,,,1wejEoruvD5hQq7iipx_Vw,,F7,,1,100 W,,
100 VA,D5020220,Lighting - Incandescent,,1,11,23.80.70.11.11,,0.467139,,,1,,17 lm/W,120 V/1-100 VA,15' - 3",,,,,By Type,,Default,,Wall Lamp - Industrial,Wall Lamp - Industrial: 100W - 120V,,1wejEoruvD5hQq7iipx_5R,1 fc,,2800 K,,A-19,1,1,,L4,1,1690 lm,134 cd,,339,,LP000,New Construction,None,1,,1,1,100W - 120V,,,1wejEoruvD5hQq7iipx_Vw,,F7,,1,100 W,,
100 VA,D5020220,Lighting - Incandescent,,1,11,23.80.70.11.11,,0.467139,,,1,,17 lm/W,120 V/1-100 VA,9' - 0",,,,,By Type,,Default,,Wall Lamp - Industrial,Wall Lamp - Industrial: 100W - 120V,,1wejEoruvD5hQq7iipx_5Q,1 fc,,2800 K,,A-19,1,1,,L5,1,1690 lm,134 cd,,340,,LP000,New Construction,None,1,,1,1,100W - 120V,,,1wejEoruvD5hQq7iipx_Vw,,F7,,1,100 W,,
100 VA,D5020220,Lighting - Incandescent,,1,11,23.80.70.11.11,,0.467139,,,1,,17 lm/W,120 V/1-100 VA,15' - 3",,,,,By Type,,Default,,Wall Lamp - Industrial,Wall Lamp - Industrial: 100W - 120V,,1wejEoruvD5hQq7iipx_5P,1 fc,,2800 K,,A-19,1,1,,L5,1,1690 lm,134 cd,,341,,LP000,New Construction,None,1,,1,1,100W - 120V,,,1wejEoruvD5hQq7iipx_Vw,,F7,,1,100 W,,
100 VA,D5020220,Lighting - Incandescent,,1,11,23.80.70.11.11,,0.467139,,,1,,17 lm/W,120 V/1-100 VA,9' - 0",,,,,By Type,,Default,,Wall Lamp - Industrial,Wall Lamp - Industrial: 100W - 120V,,1wejEoruvD5hQq7iipx_5O,1 fc,,2800 K,,A-19,1,1,,L5,1,1690 lm,134 cd,,342,,LP000,New Construction,None,1,,1,1,100W - 120V,,,1wejEoruvD5hQq7iipx_Vw,,F7,,1,100 W,,
100 VA,D5020220,Lighting - Incandescent,,1,11,23.80.70.11.11,,0.467139,,,1,,17 lm/W,120 V/1-100 VA,15' - 3",,,,,By Type,,Default,,Wall Lamp - Industrial,Wall Lamp - Industrial: 100W - 120V,,1wejEoruvD5hQq7iipx_5d,1 fc,,2800 K,,A-19,1,1,,L5,1,1690 lm,134 cd,,343,,LP000,New Construction,None,1,,1,1,100W - 120V,,,1wejEoruvD5hQq7iipx_Vw,,F7,,1,100 W,,
100 VA,D5020220,Lighting - Incandescent,,1,11,23.80.70.11.11,,0.467139,,,1,,17 lm/W,120 V/1-100 VA,9' - 0",,,,,By Type,,Default,,Wall Lamp - Industrial,Wall Lamp - Industrial: 100W - 120V,,1wejEoruvD5hQq7iipx_5c,1 fc,,2800 K,,A-19,1,1,,L1 - Block 43,1,1690 lm,134 cd,,344,,LP000,New Construction,None,1,,1,1,100W - 120V,,,1wejEoruvD5hQq7iipx_Vw,,F7,,1,100 W,,
100 VA,D5020220,Lighting - Incandescent,,1,11,23.80.70.11.11,,0.467139,,,1,,17 lm/W,120 V/1-100 VA,9' - 0",,,,,By Type,,Default,,Wall Lamp - Industrial,Wall Lamp - Industrial: 100W - 120V,,1wejEoruvD5hQq7iipx_5b,1 fc,,2800 K,,A-19,1,1,,L1 - Block 43,1,1690 lm,134 cd,,345,,LP000,New Construction,None,1,,1,1,100W - 120V,,,1wejEoruvD5hQq7iipx_Vw,,F7,,1,100 W,,
100 VA,D5020220,Lighting - Incandescent,,1,9,23.80.70.11.11,,0.470362,,,1,,17 lm/W,120 V/1-100 VA,9' - 0",,,,,By Type,,Default,,Wall Lamp - Industrial,Wall Lamp - Industrial: 100W - 120V,,1wejEoruvD5hQq7iipx_5a,1 fc,,2800 K,,A-19,1,1,,L2,1,1690 lm,134 cd,,346,,LP000,New Construction,None,1,,1,1,100W - 120V,,,1wejEoruvD5hQq7iipx_Vw,,F7,,1,100 W,,
100 VA,D5020220,Lighting - Incandescent,,1,9,23.80.70.11.11,,0.470362,,,1,,17 lm/W,120 V/1-100 VA,13' - 8",,,,,By Type,,Default,,Wall Lamp - Industrial,Wall Lamp - Industrial: 100W - 120V,,1wejEoruvD5hQq7iipx_5Z,1 fc,,2800 K,,A-19,1,1,,L2,1,1690 lm,134 cd,,347,,LP000,New Construction,None,1,,1,1,100W - 120V,,,1wejEoruvD5hQq7iipx_Vw,,F7,,1,100 W,,
100 VA,D5020220,Lighting - Incandescent,,1,9,23.80.70.11.11,,0.470362,,,1,,17 lm/W,120 V/1-100 VA,9' - 0",,,,,By Type,,Default,,Wall Lamp - Industrial,Wall Lamp - Industrial: 100W - 120V,,1wejEoruvD5hQq7iipx_5Y,1 fc,,2800 K,,A-19,1,1,,L3,1,1690 lm,134 cd,,348,,LP000,New Construction,None,1,,1,1,100W - 120V,,,1wejEoruvD5hQq7iipx_Vw,,F7,,1,100 W,,
100 VA,D5020220,Lighting - Incandescent,,1,9,23.80.70.11.11,,0.470362,,,1,,17 lm/W,120 V/1-100 VA,15' - 3",,,,,By Type,,Default,,Wall Lamp - Industrial,Wall Lamp - Industrial: 100W - 120V,,1wejEoruvD5hQq7iipx_5X,1 fc,,2800 K,,A-19,1,1,,L3,1,1690 lm,134 cd,,349,,LP000,New Construction,None,1,,1,1,100W - 120V,,,1wejEoruvD5hQq7iipx_Vw,,F7,,1,100 W,,
100 VA,D5020220,Lighting - Incandescent,,1,9,23.80.70.11.11,,0.470362,,,1,,17 lm/W,120 V/1-100 VA,9' - 0",,,,,By Type,,Default,,Wall Lamp - Industrial,Wall Lamp - Industrial: 100W - 120V,,1wejEoruvD5hQq7iipx_5W,1 fc,,2800 K,,A-19,1,1,,L4,1,1690 lm,134 cd,,350,,LP000,New Construction,None,1,,1,1,100W - 120V,,,1wejEoruvD5hQq7iipx_Vw,,F7,,1,100 W,,
100 VA,D5020220,Lighting - Incandescent,,1,9,23.80.70.11.11,,0.470362,,,1,,17 lm/W,120 V/1-100 VA,15' - 3",,,,,By Type,,Default,,Wall Lamp - Industrial,Wall Lamp - Industrial: 100W - 120V,,1wejEoruvD5hQq7iipx_5l,1 fc,,2800 K,,A-19,1,1,,L4,1,1690 lm,134 cd,,351,,LP000,New Construction,None,1,,1,1,100W - 120V,,,1wejEoruvD5hQq7iipx_Vw,,F7,,1,100 W,,
100 VA,D5020220,Lighting - Incandescent,,1,9,23.80.70.11.11,,0.470362,,,1,,17 lm/W,120 V/1-100 VA,9' - 0",,,,,By Type,,Default,,Wall Lamp - Industrial,Wall Lamp - Industrial: 100W - 120V,,1wejEoruvD5hQq7iipx_5k,1 fc,,2800 K,,A-19,1,1,,L5,1,1690 lm,134 cd,,352,,LP000,New Construction,None,1,,1,1,100W - 120V,,,1wejEoruvD5hQq7iipx_Vw,,F7,,1,100 W,,
100 VA,D5020220,Lighting - Incandescent,,1,9,23.80.70.11.11,,0.470362,,,1,,17 lm/W,120 V/1-100 VA,15' - 3",,,,,By Type,,Default,,Wall Lamp - Industrial,Wall Lamp - Industrial: 100W - 120V,,1wejEoruvD5hQq7iipx_5j,1 fc,,2800 K,,A-19,1,1,,L5,1,1690 lm,134 cd,,353,,LP000,New Construction,None,1,,1,1,100W - 120V,,,1wejEoruvD5hQq7iipx_Vw,,F7,,1,100 W,,
100 VA,D5020220,Lighting - Incandescent,,1,9,23.80.70.11.11,,0.470362,,,1,,17 lm/W,120 V/1-100 VA,9' - 0",,,,,By Type,,Default,,Wall Lamp - Industrial,Wall Lamp - Industrial: 100W - 120V,,1wejEoruvD5hQq7iipx_5i,1 fc,,2800 K,,A-19,1,1,,L1 - Block 43,1,1690 lm,134 cd,,354,,LP000,New Construction,None,1,,1,1,100W - 120V,,,1wejEoruvD5hQq7iipx_Vw,,F7,,1,100 W,,
100 VA,D5020220,Lighting - Incandescent,,1,9,23.80.70.11.11,,0.470362,,,1,,17 lm/W,120 V/1-100 VA,5' - 6 1/2",,,,,By Type,,Default,,Wall Lamp - Industrial,Wall Lamp - Industrial: 100W - 120V,,1wejEoruvD5hQq7iipx_5h,1 fc,,2800 K,,A-19,1,1,,L1 - Block 43,1,1690 lm,134 cd,,355,,LP000,New Construction,None,1,,1,1,100W - 120V,,,1wejEoruvD5hQq7iipx_Vw,,F7,,1,100 W,,
100 VA,D5020220,Lighting - Incandescent,,1,9,23.80.70.11.11,,0.470362,,,1,,17 lm/W,120 V/1-100 VA,12' - 6",,,,,By Type,,Default,,Wall Lamp - Industrial,Wall Lamp - Industrial: 100W - 120V,,1wejEoruvD5hQq7iipx_5g,1 fc,,2800 K,,A-19,1,1,,Parking,1,1690 lm,134 cd,,356,,LP000,New Construction,None,1,,1,1,100W - 120V,,,1wejEoruvD5hQq7iipx_Vw,,F7,,1,100 W,,
100 VA,D5020220,Lighting - Incandescent,,1,9,23.80.70.11.11,,0.470362,,,1,,17 lm/W,120 V/1-100 VA,9' - 0",,,,,By Type,,Default,,Wall Lamp - Industrial,Wall Lamp - Industrial: 100W - 120V,,1wejEoruvD5hQq7iipx_5f,1 fc,,2800 K,,A-19,1,1,,Parking,1,1690 lm,134 cd,,357,,LP000,New Construction,None,1,,1,1,100W - 120V,,,1wejEoruvD5hQq7iipx_Vw,,F7,,1,100 W,,
100 VA,D5020220,Lighting - Incandescent,,1,9,23.80.70.11.11,,0.470362,,,1,,17 lm/W,120 V/1-100 VA,9' - 0",,,,,By Type,,Default,,Wall Lamp - Industrial,Wall Lamp - Industrial: 100W - 120V,,1wejEoruvD5hQq7iipx_5e,1 fc,,2800 K,,A-19,1,1,,L2,1,1690 lm,134 cd,,358,,LP000,New Construction,None,1,,1,1,100W - 120V,,,1wejEoruvD5hQq7iipx_Vw,,F7,,1,100 W,,
100 VA,D5020220,Lighting - Incandescent,,1,9,23.80.70.11.11,,0.470362,,,1,,17 lm/W,120 V/1-100 VA,13' - 8",,,,,By Type,,Default,,Wall Lamp - Industrial,Wall Lamp - Industrial: 100W - 120V,,1wejEoruvD5hQq7iipx_5t,1 fc,,2800 K,,A-19,1,1,,L2,1,1690 lm,134 cd,,359,,LP000,New Construction,None,1,,1,1,100W - 120V,,,1wejEoruvD5hQq7iipx_Vw,,F7,,1,100 W,,
100 VA,D5020220,Lighting - Incandescent,,1,9,23.80.70.11.11,,0.470362,,,1,,17 lm/W,120 V/1-100 VA,9' - 0",,,,,By Type,,Default,,Wall Lamp - Industrial,Wall Lamp - Industrial: 100W - 120V,,1wejEoruvD5hQq7iipx_5s,1 fc,,2800 K,,A-19,1,1,,L3,1,1690 lm,134 cd,,360,,LP000,New Construction,None,1,,1,1,100W - 120V,,,1wejEoruvD5hQq7iipx_Vw,,F7,,1,100 W,,
100 VA,D5020220,Lighting - Incandescent,,1,9,23.80.70.11.11,,0.470362,,,1,,17 lm/W,120 V/1-100 VA,15' - 3",,,,,By Type,,Default,,Wall Lamp - Industrial,Wall Lamp - Industrial: 100W - 120V,,1wejEoruvD5hQq7iipx_5r,1 fc,,2800 K,,A-19,1,1,,L3,1,1690 lm,134 cd,,361,,LP000,New Construction,None,1,,1,1,100W - 120V,,,1wejEoruvD5hQq7iipx_Vw,,F7,,1,100 W,,
100 VA,D5020220,Lighting - Incandescent,,1,9,23.80.70.11.11,,0.470362,,,1,,17 lm/W,120 V/1-100 VA,9' - 0",,,,,By Type,,Default,,Wall Lamp - Industrial,Wall Lamp - Industrial: 100W - 120V,,1wejEoruvD5hQq7iipx_5q,1 fc,,2800 K,,A-19,1,1,,L4,1,1690 lm,134 cd,,362,,LP000,New Construction,None,1,,1,1,100W - 120V,,,1wejEoruvD5hQq7iipx_Vw,,F7,,1,100 W,,
100 VA,D5020220,Lighting - Incandescent,,1,9,23.80.70.11.11,,0.470362,,,1,,17 lm/W,120 V/1-100 VA,15' - 3",,,,,By Type,,Default,,Wall Lamp - Industrial,Wall Lamp - Industrial: 100W - 120V,,1wejEoruvD5hQq7iipx_5p,1 fc,,2800 K,,A-19,1,1,,L4,1,1690 lm,134 cd,,363,,LP000,New Construction,None,1,,1,1,100W - 120V,,,1wejEoruvD5hQq7iipx_Vw,,F7,,1,100 W,,
100 VA,D5020220,Lighting - Incandescent,,1,9,23.80.70.11.11,,0.470362,,,1,,17 lm/W,120 V/1-100 VA,9' - 0",,,,,By Type,,Default,,Wall Lamp - Industrial,Wall Lamp - Industrial: 100W - 120V,,1wejEoruvD5hQq7iipx_5o,1 fc,,2800 K,,A-19,1,1,,L5,1,1690 lm,134 cd,,364,,LP000,New Construction,None,1,,1,1,100W - 120V,,,1wejEoruvD5hQq7iipx_Vw,,F7,,1,100 W,,
100 VA,D5020220,Lighting - Incandescent,,1,9,23.80.70.11.11,,0.470362,,,1,,17 lm/W,120 V/1-100 VA,15' - 3",,,,,By Type,,Default,,Wall Lamp - Industrial,Wall Lamp - Industrial: 100W - 120V,,1wejEoruvD5hQq7iipx_5n,1 fc,,2800 K,,A-19,1,1,,L5,1,1690 lm,134 cd,,365,,LP000,New Construction,None,1,,1,1,100W - 120V,,,1wejEoruvD5hQq7iipx_Vw,,F7,,1,100 W,,
100 VA,D5020220,Lighting - Incandescent,,1,9,23.80.70.11.11,,0.470362,,,1,,17 lm/W,120 V/1-100 VA,9' - 0",,,,,By Type,,Default,,Wall Lamp - Industrial,Wall Lamp - Industrial: 100W - 120V,,1wejEoruvD5hQq7iipx_5m,1 fc,,2800 K,,A-19,1,1,,L1 - Block 43,1,1690 lm,134 cd,,366,,LP000,New Construction,None,1,,1,1,100W - 120V,,,1wejEoruvD5hQq7iipx_Vw,,F7,,1,100 W,,
100 VA,D5020220,Lighting - Incandescent,,1,9,23.80.70.11.11,,0.470362,,,1,,17 lm/W,120 V/1-100 VA,5' - 6 1/2",,,,,By Type,,Default,,Wall Lamp - Industrial,Wall Lamp - Industrial: 100W - 120V,,1wejEoruvD5hQq7iipx_5$,1 fc,,2800 K,,A-19,1,1,,L1 - Block 43,1,1690 lm,134 cd,,367,,LP000,New Construction,None,1,,1,1,100W - 120V,,,1wejEoruvD5hQq7iipx_Vw,,F7,,1,100 W,,
100 VA,D5020220,Lighting - Incandescent,,1,9,23.80.70.11.11,,0.470362,,,1,,17 lm/W,120 V/1-100 VA,12' - 6",,,,,By Type,,Default,,Wall Lamp - Industrial,Wall Lamp - Industrial: 100W - 120V,,1wejEoruvD5hQq7iipx_5_,1 fc,,2800 K,,A-19,1,1,,Parking,1,1690 lm,134 cd,,368,,LP000,New Construction,None,1,,1,1,100W - 120V,,,1wejEoruvD5hQq7iipx_Vw,,F7,,1,100 W,,
100 VA,D5020220,Lighting - Incandescent,,1,9,23.80.70.11.11,,0.470362,,,1,,17 lm/W,120 V/1-100 VA,9' - 0",,,,,By Type,,Default,,Wall Lamp - Industrial,Wall Lamp - Industrial: 100W - 120V,,1wejEoruvD5hQq7iipx_5z,1 fc,,2800 K,,A-19,1,1,,Parking,1,1690 lm,134 cd,,369,,LP000,New Construction,None,1,,1,1,100W - 120V,,,1wejEoruvD5hQq7iipx_Vw,,F7,,1,100 W,,
100 VA,D5020220,Lighting - Incandescent,,1,10,23.80.70.11.11,,0.470362,,,1,,17 lm/W,120 V/1-100 VA,9' - 0",,,,,By Type,,Default,,Wall Lamp - Industrial,Wall Lamp - Industrial: 100W - 120V,,1wejEoruvD5hQq7iipx_5y,1 fc,,2800 K,,A-19,1,1,,L2,1,1690 lm,134 cd,,370,,LP000,New Construction,None,1,,1,1,100W - 120V,,,1wejEoruvD5hQq7iipx_Vw,,F7,,1,100 W,,
100 VA,D5020220,Lighting - Incandescent,,1,10,23.80.70.11.11,,0.470362,,,1,,17 lm/W,120 V/1-100 VA,13' - 8",,,,,By Type,,Default,,Wall Lamp - Industrial,Wall Lamp - Industrial: 100W - 120V,,1wejEoruvD5hQq7iipx_5x,1 fc,,2800 K,,A-19,1,1,,L2,1,1690 lm,134 cd,,371,,LP000,New Construction,None,1,,1,1,100W - 120V,,,1wejEoruvD5hQq7iipx_Vw,,F7,,1,100 W,,
100 VA,D5020220,Lighting - Incandescent,,1,10,23.80.70.11.11,,0.470362,,,1,,17 lm/W,120 V/1-100 VA,9' - 0",,,,,By Type,,Default,,Wall Lamp - Industrial,Wall Lamp - Industrial: 100W - 120V,,1wejEoruvD5hQq7iipx_5w,1 fc,,2800 K,,A-19,1,1,,L3,1,1690 lm,134 cd,,372,,LP000,New Construction,None,1,,1,1,100W - 120V,,,1wejEoruvD5hQq7iipx_Vw,,F7,,1,100 W,,
100 VA,D5020220,Lighting - Incandescent,,1,10,23.80.70.11.11,,0.470362,,,1,,17 lm/W,120 V/1-100 VA,15' - 3",,,,,By Type,,Default,,Wall Lamp - Industrial,Wall Lamp - Industrial: 100W - 120V,,1wejEoruvD5hQq7iipx_5v,1 fc,,2800 K,,A-19,1,1,,L3,1,1690 lm,134 cd,,373,,LP000,New Construction,None,1,,1,1,100W - 120V,,,1wejEoruvD5hQq7iipx_Vw,,F7,,1,100 W,,
